"porc_premat","porc_gesta_multipla","porc_cesarea","porc_0_consulta","porc_7mais_consulta","porc_apgar1_menor_7","porc_apgar5_menor_7","porc_anomalia","porc_peso_menor_2500","porc_fem"
-0.441986481899127,-0.180315208030994,1.22264749398007,0.0635896119666094,-0.37733440613398,-0.685372883135303,-0.390846690697863,0.257469790412444,-0.318851777974395,-0.100906680798298
-1.04594711959074,-0.337417705658162,1.20481734930157,0.264933029044479,0.423621824418334,-0.791661411955791,-0.313140303516284,-0.700509232613895,-0.302038190650221,-0.0162459208779491
-0.596649610635609,-0.52575150903568,0.866374100741226,0.203689704816612,0.0712964444314786,-0.315681831641865,-0.467131122091809,0.466232918217963,-0.829905476464942,-0.0213949876789779
-1.12417028626135,-0.262441457104889,0.685297584283275,0.936836382072196,-0.0651365462089591,-0.324677181280564,0.292828173753612,-0.269653471032196,-0.39233945720591,-0.439147568336116
-0.95082202325373,-0.426623340907267,0.467688000571098,0.05253698948969,-0.191184944788341,0.264248983880792,-0.1507156648051,0.0629063032517677,-0.810008203371269,-0.690431790454292
0.193648916380136,0.635658256103478,0.806102859864962,-0.0509751710962244,0.448661301109223,-0.574654939003838,-0.540701573310834,0.505591286942423,-0.3337907800909,-0.321439853873276
-1.38989898480416,-0.928576588482039,0.879417208918976,-0.404792355253813,1.02081334349605,-0.491442530441748,-0.796500372933905,0.398172959419438,-1.63899860937751,1.33654265442238
-0.0848758208494428,0.318525712269702,0.859765592597832,0.0535974633325738,-0.00104770025915536,0.268266282403647,0.195998969603611,-0.700509232613895,-0.439162336160711,-1.57558931090156
-0.174622740545179,-0.597045386898364,1.23340374745489,-0.179600850489758,0.119858711447377,-0.74731366010365,-0.579639628024033,-0.316130623156169,-0.766104621963017,0.516476380456456
-0.168620622814453,0.716696928774775,0.932689662801599,-0.197688521555144,-0.0960227370281426,0.414716174036494,-0.348081995281413,0.887946948639116,-0.62419732769294,-0.64716169637752
-0.8651688965424,0.15844989456127,-0.664638359170996,2.05819771476259,-0.97279615551464,-0.526747415031809,-0.796500372933905,0.415612359292983,-0.906279603359654,-0.341871683044622
-0.382344336162652,-0.928576588482039,0.879417208918976,-0.404792355253813,-0.0740377748130987,-0.654237276051475,1.5296699611384,-0.700509232613895,-0.559145963482391,1.33654265442238
0.0174789371077895,-0.352383753324589,0.910511538541042,0.0303878522649087,0.241636598257753,-0.695625770698016,-0.162990154292938,0.4167946914878,0.678659812051392,0.178684278076448
-1.80795623665178,-0.928576588482039,0.460910565042738,-0.404792355253813,-0.547121591366435,-0.654237276051475,-0.331266306119445,-0.157950125436941,-1.29237924155932,0.327114195406964
-1.24999820582056,1.19849041980948,0.865642711497613,0.0771595568113132,0.147661049766636,-0.616201120535184,-0.796500372933905,-0.700509232613895,0.601443328834788,0.216491898528561
-1.27202982455814,-0.928576588482039,0.6357062191095,-0.134089706482325,0.831154094655096,-0.85292377659878,-0.796500372933905,-0.700509232613895,-1.45193752111221,-0.700715019683704
-0.166117041290835,-0.147130511616141,0.202575058802283,-0.109691613674594,0.247055900799742,1.78768390809444,0.166052868751185,0.0572026239608173,-0.628664374162334,0.17803522021461
-0.0455473916836101,-0.0360425889244206,-0.177456302986511,0.433725605574943,-0.314370947124864,0.310619386952519,0.655937689316117,0.156998819704804,-1.51608855212115,-0.351728972754159
-0.514315343232358,-0.119345762216465,1.39690977204246,0.206394069528036,-0.601188313258245,0.159736451997162,0.532739817964553,-0.505187954030192,-0.439162336160711,-0.102100316481238
-0.866493972522859,-0.928576588482039,0.49435175397762,-0.097834887450429,0.447319900572211,-1.2356470818005,-0.131880277484676,0.09133378867139,-1.07336150914673,0.536506400212511
1.32375469425429,-0.462310427381516,-1.25495968537185,1.71085296129874,-2.75969821032358,-0.653176032599,-0.408299847821448,0.09133378867139,-0.699715770139672,0.0902889964560176
-0.819534270486406,-0.928576588482039,-0.70362966139549,2.11845435256116,0.41144666602735,-0.262323999583613,-0.107264718393964,0.144630915104053,-1.56634797265062,-1.01659150245546
-0.639845196562514,-0.100954152528611,0.655388782857922,-0.0141192144131424,0.705628930649479,-0.905829155630145,-0.12056438482663,-0.197103875439401,-0.724617140776194,-0.444605028900257
-0.262028286544654,-0.531485015676101,0.205782910358823,0.13115172424884,0.251422323782545,-0.238670487304371,0.125008645240542,-0.129765236752423,-0.498109379464488,0.171299570917989
0.755217363916476,-0.0163674907377797,-0.0166964953252405,0.215274032613544,-0.194712747773026,0.523322302352891,1.15842257448847,-0.344660749364233,0.232745976840693,-0.751231954563703
0.474419820845438,2.86469290963784,1.58126064895987,-0.404792355253813,-0.508502504300857,0.0822151445639582,-0.796500372933905,-0.700509232613895,0.0407721731260058,-0.850223107084607
0.811052218738237,0.736761239960834,0.771572973010253,0.0144666251605649,0.41552979841457,0.278854558540865,0.111273415972359,-0.700509232613895,-0.0762850242609982,-0.220601079381224
-0.796706637552019,-0.24235698078196,0.723883059643582,0.113487590384061,-0.633383823530504,0.495142711796098,0.32567225053816,-0.25659723583275,-0.0436384189595977,-1.71967624231302
-0.131292513411444,-0.230963807218613,1.67564649089641,-0.273071143016345,0.212609069699514,1.22632271633676,1.48510731106038,0.646534067963371,-0.152304928311179,0.456809302091987
-0.318214266588581,0.125109383217927,-0.280574032259728,1.66912909774724,-1.36533549749017,-0.2595261179026,-0.451082968338482,-0.495148075224487,-0.225858109811059,0.714292234481371
-0.960912131601056,-0.928576588482039,1.16285398278165,0.25634680616886,0.487424337140312,1.28677699852605,0.63498906341828,1.0061815511272,0.40995256488502,-0.300454604191666
-1.36639916792623,-0.928576588482039,1.75170834154123,1.70005885254082,0.186641062879556,-0.139274305245194,-0.796500372933905,-0.700509232613895,-0.595875645315558,0.216491898528561
-0.305485104990276,0.22746744904021,0.750541346717508,-0.13150748725716,0.195758605692335,-0.39324887435969,0.031897329502018,0.139247856838334,-0.487840321254769,-0.223718224231613
1.74322776313091,1.14047950140153,1.54935867441256,1.15790020810887,-1.06935697327596,-0.284249217847549,-0.796500372933905,-0.700509232613895,1.56783652085647,2.25294781833551
-0.766961216089037,-0.632516530092194,1.52064689731998,-0.293171457870764,0.068150682110167,-0.58023966441069,0.0493797485469321,-0.272451235717791,-0.956494339677563,-0.0453381483037641
-1.36037357385496,-0.928576588482039,-0.152292647941142,0.454688554595662,-0.256512961197957,0.485325943216617,-0.796500372933905,-0.700509232613895,-2.35890037330758,-0.231528403828969
-0.126422373576311,0.0906725763295909,-0.246836265691587,2.31527810304435,-1.54838517604995,-0.582887163932722,-0.325995317884815,0.254622307379286,-0.0141213674051876,0.10070241908109
0.648551346810324,-0.629107943893627,0.724272869541515,-0.177115293042031,0.203904562064501,-0.0116264381183407,-0.059495910653572,-0.700509232613895,0.3880931995835,0.275441938312445
0.136496097523178,3.40658855222639,1.94197553325996,-0.404792355253813,0.562503573041059,1.56052844910412,0.934603131491993,-0.700509232613895,0.989479924041612,-1.24217885333316
0.682784863829804,0.892192770615502,0.113004172394317,-0.404792355253813,-0.438988147582816,0.615561739704399,0.692248640872368,1.05738227463944,1.67254950470085,-1.57558931090156
-0.165096783727012,0.450794138107007,1.77392652634475,0.374025297684222,-0.0445110456246104,-0.371192415974088,-0.474956309476827,-0.413272058226096,-0.526140758555715,-0.0444908018738833
-0.896402830367506,-0.928576588482039,1.63868420314504,0.289737672907379,0.571076520486905,0.636609949237778,-0.796500372933905,0.196374189454132,-0.322814576333629,-0.0550355574457011
-0.368765432542146,0.757320966237906,1.69823455563336,0.231860170560613,0.128712432281189,1.42591780673949,-0.796500372933905,0.927168088916969,-0.225858109811059,0.880225679798976
-0.692842543699095,-0.477891103556905,0.718896580553188,-0.404792355253813,0.397255752935873,1.36860832533672,0.928871000682636,-0.120347018998934,-0.838315789428873,-0.198891163259876
-0.820771235817826,-0.0233645491579769,1.58285574768724,-0.21000914622277,0.158579318312076,-0.287603217242032,0.257854452707931,-0.202522969935897,-0.972120771402619,0.0895739658493728
-0.500773001916175,0.168272423022504,1.25232438609733,0.00448426848403236,0.707998738264865,0.702385604029586,0.0896597543317338,-0.700509232613895,-0.644848554426448,0.749849401335142
0.101376279695685,-0.928576588482039,1.417497179617,0.132383213402109,1.1804791315828,0.159736451997162,-0.796500372933905,-0.700509232613895,-0.559145963482391,-1.46358423531218
-0.862132264087182,-0.459306135106384,1.07694634204389,0.304057879673589,0.24576409823253,-1.19968358866139,-0.796500372933905,0.234539441457027,-1.17143354620643,-0.060634061692592
-0.693317993150773,-0.120542849237568,1.20887077665582,0.408917381881784,0.368653505765552,-0.68365801320986,0.100336382371079,1.89992199113364,-0.15684791893323,0.321908440259745
-0.560330180392719,-0.439122459692377,0.324734490176978,0.704215270358412,0.338002968636581,-1.18813402240596,0.804305018255636,0.254866586545525,-1.12035970418057,0.698234159128054
-1.36037357385496,-0.359586163764057,0.805723647714682,-0.404792355253813,0.218823635434205,-0.503501400486913,0.122480499786017,-0.700509232613895,-1.29237924155932,-0.336619585863451
-0.712935450961312,0.189339107437421,0.9035182478034,-0.100935467933292,0.340678557879761,-0.695834671617368,-0.514540332440293,-0.0901302370398212,0.0136060688267581,-0.155449484560707
0.0879989475113952,0.488364547002429,-0.605923830140337,-0.271021007417319,-1.0609658256884,-0.548899499480475,0.0792343410697847,-0.0111400140831764,-0.678195866077832,-1.00379686275654
-0.17711185748771,-0.0631919121048805,-1.98489856619132,0.248805294821833,-2.05143047898362,-0.495495511660247,0.4389759870713,-0.0165047550834154,-1.05982952110293,-0.120365471665071
-0.156003703497689,-0.25421756659406,-0.354267593464021,0.16819491797917,-1.41218914163539,-0.690683860889474,-0.240997009573356,-0.0458010362439388,-1.07907501520967,0.448798721973206
